25C-L6R1,,
Time (min),Intensity (a.u.),
18.6105423,128.0639496,
18.62720871,128.517807,
18.64387703,130.0922089,
18.66054344,127.4544144,
18.67720985,128.500061,
18.69387627,128.8720856,
18.71054268,127.1239243,
18.72720909,128.4213715,
18.7438755,128.9474182,
18.76054192,127.9935837,
18.77721024,127.6725693,
18.79387665,132.0140228,
18.81054306,128.8187408,
18.82720947,130.4904175,
18.84387589,128.4318085,
18.8605423,129.8827515,
18.87720871,128.8149414,
18.89387703,130.6672211,
18.91054344,128.6901703,
18.92720985,128.6258087,
18.94387627,129.0632019,
18.96054268,128.9096222,
18.97720909,131.2252197,
18.9938755,129.9029083,
19.01054192,130.3875885,
19.02721024,127.7555084,
19.04387665,128.7537537,
19.06054306,129.2801971,
19.07720947,126.4553528,
19.09387589,127.5708542,
19.1105423,129.2124023,
19.12720871,128.5435638,
19.14387703,128.2681427,
19.16054344,129.8800354,
19.17720985,129.7290344,
19.19387627,127.1360931,
19.21054268,130.2402344,
19.22720909,127.1875534,
19.2438755,129.1131744,
19.26054192,128.2151642,
19.27721024,128.4528046,
19.29387665,129.9732819,
19.31054306,129.6330719,
19.32720947,127.7842941,
19.34387589,127.3668289,
19.3605423,128.8534546,
19.37720871,129.1216736,
19.39387703,129.0387573,
19.41054344,126.5253448,
19.42720985,129.1767731,
19.44387627,130.5807343,
19.46054268,128.2556305,
19.47720909,128.7806396,
19.4938755,130.0994263,
19.51054192,128.0404053,
19.52721024,129.7194519,
19.54387665,127.8363647,
19.56054306,128.5010681,
19.57720947,129.9779968,
19.59387589,131.2129974,
19.6105423,129.6456757,
19.62720871,131.4437256,
19.64387703,127.8911514,
19.66054344,129.5493622,
19.67720985,130.4874725,
19.69387627,129.6971588,
19.71054268,128.8155823,
19.72720909,131.0765381,
19.7438755,127.5534058,
19.76054192,130.5527191,
19.77721024,131.3248291,
19.79387665,129.6329041,
19.81054306,130.093338,
19.82720947,129.7746124,
19.84387589,129.7912292,
19.8605423,129.3379669,
19.87720871,128.8706512,
19.89387703,130.7507019,
19.91054344,128.0630646,
19.92720985,131.9312744,
19.94387627,130.7132721,
19.96054268,129.3188171,
19.97720909,127.022995,
19.9938755,130.1123657,
