25C-L8R0,,
Time (min),Intensity (a.u.),
17.39791679,156.4384155,
17.41458321,154.7970734,
17.43124962,153.794342,
17.44791603,154.5806122,
17.46458244,155.9189148,
17.48125076,153.8511047,
17.49791718,156.1775055,
17.51458359,153.6308441,
17.53125,154.6244965,
17.54791641,155.1011505,
17.56458282,157.1736603,
17.58124924,158.3960876,
17.59791756,156.5734406,
17.61458397,153.6527252,
17.63125038,153.4987946,
17.64791679,157.4958954,
17.66458321,153.8982697,
17.68124962,155.4026489,
17.69791603,154.6591644,
17.71458244,155.9983826,
17.73125076,156.9471893,
17.74791718,152.6975098,
17.76458359,155.0573883,
17.78125,154.6976776,
17.79791641,155.7965088,
17.81458282,155.207428,
17.83124924,152.6946716,
17.84791756,156.8079224,
17.86458397,157.0486298,
17.88125038,157.1078644,
17.89791679,157.2210083,
17.91458321,154.3473358,
17.93124962,157.0244904,
17.94791603,157.8513641,
17.96458244,156.9087067,
17.98125076,159.3170013,
17.99791718,155.2700195,
18.01458359,157.3853607,
18.03125,154.2088623,
18.04791641,155.6609802,
18.06458282,156.1678162,
18.08124924,158.5662231,
18.09791756,155.1559448,
18.11458397,155.5742035,
18.13125038,155.262207,
18.14791679,155.815567,
18.16458321,155.3825378,
18.18124962,154.9349365,
18.19791603,155.7649689,
18.21458244,158.578125,
18.23125076,157.4465637,
18.24791718,157.8292694,
18.26458359,155.1395264,
18.28125,153.8892975,
18.29791641,155.8388062,
18.31458282,155.6167908,
18.33124924,155.0211487,
18.34791756,159.3542938,
18.36458397,153.7720947,
18.38125038,155.1820526,
18.39791679,157.910965,
18.41458321,154.7182312,
18.43124962,155.8088531,
18.44791603,158.3808746,
18.46458244,155.1622467,
18.48125076,155.9335938,
18.49791718,155.6442261,
18.51458359,157.18396,
18.53125,153.5015717,
18.54791641,157.5215607,
18.56458282,155.9115295,
18.58124924,156.7722626,
18.59791756,157.3755951,
18.61458397,159.1378632,
18.63125038,157.9177246,
18.64791679,155.7962036,
18.66458321,155.3896027,
18.68124962,155.7991943,
18.69791603,156.2601013,
18.71458244,158.4567108,
18.73125076,155.105545,
18.74791718,157.5653839,
18.76458359,157.2077942,
18.78125,155.2305298,
18.79791641,156.1242981,
18.81458282,156.9133759,
18.83124924,155.9407654,
18.84791756,157.197876,
18.86458397,157.0743408,
18.88125038,154.5856171,
18.89791679,155.9096375,
18.91458321,157.2069244,
18.93124962,156.1916809,
18.94791603,155.2465515,
18.96458244,156.4590912,
18.98125076,158.0090332,
18.99791718,157.6107025,
19.01458359,156.9846954,
19.03125,157.4782715,
19.04791641,156.8777313,
19.06458282,155.3464966,
19.08124924,155.4867401,
19.09791756,159.7483063,
19.11458397,156.7585754,
19.13125038,156.54953,
19.14791679,157.357193,
19.16458321,156.4731598,
19.18124962,157.5403137,
19.19791603,156.8827362,
19.21458244,157.7518921,
19.23125076,158.5257568,
19.24791718,155.4739532,
19.26458359,156.0069427,
19.28125,155.5640259,
19.29791641,157.4616852,
19.31458282,152.0851135,
19.33124924,157.4141083,
19.34791756,156.7364807,
19.36458397,153.7062378,
19.38125038,156.0530548,
19.39791679,156.1021729,
19.41458321,154.360611,
19.43124962,156.7138062,
19.44791603,153.5685272,
19.46458244,154.8243256,
19.48125076,158.3015747,
19.49791718,159.4173889,
19.51458359,158.4655457,
19.53125,153.2180481,
19.54791641,155.8904572,
19.56458282,154.4766083,
19.58124924,157.0891418,
19.59791756,158.5461578,
19.61458397,155.9277344,
19.63125038,158.6223755,
19.64791679,153.8464966,
19.66458321,155.6076508,
19.68124962,160.4088135,
19.69791603,156.6763153,
19.71458244,155.776535,
19.73125076,156.7002258,
19.74791718,155.9501343,
19.76458359,156.2401886,
19.78125,157.2463531,
19.79791641,157.2868042,
19.81458282,157.7831268,
19.83124924,159.7056427,
19.84791756,156.8982086,
19.86458397,155.5378876,
19.88125038,159.9173126,
19.89791679,157.2014008,
19.91458321,154.2024078,
19.93124962,154.76651,
19.94791603,156.3855896,
19.96458244,156.820816,
19.98125076,155.1299744,
19.99791718,156.6137848,
20.01458359,156.6192474,
20.03125,156.8526001,
